Wall time,Step,Value
1606990577.7240953,95,113341.328125
1606990581.8249676,215,23559.58984375
1606990582.3377676,230,19967.703125
1606990584.4793308,285,6145.462890625
1606990587.0421374,360,29407.96484375
1606990587.5547085,375,12645.21875
1606990590.971428,475,4199.75244140625
1606990601.9292445,780,5491.904296875
1606990602.4429066,795,3322.37353515625
1606990603.9827955,840,1780.081298828125
1606990614.8700492,1150,264.3653564453125
1606990615.728193,1175,356.52734375
1606990619.5920165,1280,186.42796325683594
1606990620.4496174,1305,179.81822204589844
1606990621.6505733,1340,131.78102111816406
1606990622.6798725,1370,320.1416931152344
1606990628.947297,1545,53.49982452392578
1606990629.2904391,1555,50.62068176269531
1606990630.6625168,1595,18.859962463378906
1606990635.6369748,1740,6.426231861114502
1606990639.3350618,1840,6.822289943695068
1606990648.8866074,2110,2.269881010055542
1606990649.05842,2115,2.4094343185424805
1606990652.4966424,2215,5.130987644195557
1606990653.0125513,2230,4.046623229980469
1606990655.8616643,2305,2.5642807483673096
1606990656.3785405,2320,3.0288116931915283
1606990656.5508199,2325,3.2962453365325928
1606990658.2739198,2375,30.208145141601562
1606990669.222123,2685,2.685330390930176
1606990674.1415527,2820,6.686812877655029
1606990676.8988569,2900,2.677762746810913
1606990678.1049755,2935,2.1864712238311768
1606990678.2775197,2940,2.244067907333374
1606990684.576018,3105,9.543872833251953
1606990686.9954038,3175,4.087801456451416
1606990688.3775377,3215,2.1380574703216553
1606990688.7233725,3225,1.5165283679962158
1606990689.241968,3240,1.8702709674835205
1606990689.5878432,3250,1.6470112800598145
1606990691.9285033,3310,1.7523624897003174
1606990693.6565917,3360,1.5138092041015625
1606990701.3533874,3575,1.3149305582046509
1606990702.7351177,3615,1.3155937194824219
1606990704.1179376,3655,1.522382378578186
1606990708.1861465,3765,1.223054051399231
1606990708.8771837,3785,1.2349251508712769
1606990710.4323206,3830,1.3987585306167603
1606990711.1237717,3850,1.4050166606903076
1606990711.4693666,3860,1.4882583618164062
1606990713.887721,3930,1.5741469860076904
1606990714.2331715,3940,1.5539511442184448
1606990715.0969262,3965,1.4440324306488037
1606990715.4424872,3975,1.4205269813537598
1606990717.0912187,4015,1.193703532218933
1606990718.1280518,4045,1.2177555561065674
1606990718.300693,4050,1.3266806602478027
1606990722.965473,4185,1.2346234321594238
1606990735.7653263,4540,1.0366816520690918
1606990736.1105883,4550,1.2691664695739746
1606990741.8108099,4715,1.0921297073364258
1606990742.3290296,4730,0.95555579662323
1606990745.5316992,4815,0.9705396294593811
1606990747.0869105,4860,1.0747390985488892
1606990747.2595818,4865,1.1639448404312134
1606990748.2964144,4895,1.1588027477264404
1606990748.4691825,4900,1.1567950248718262
1606990749.3331854,4925,1.2004035711288452
1606990752.7101538,5015,1.320444941520691
1606990753.2287703,5030,1.279646873474121
1606990754.7838647,5075,1.1201567649841309
1606990763.5225985,5320,0.995147705078125
1606990764.0412362,5335,1.1121779680252075
1606990765.079881,5365,0.941077709197998
1606990766.1242807,5395,1.0629088878631592
1606990766.9939675,5420,1.201860785484314
1606990768.7436078,5470,1.0727436542510986
1606990769.7949295,5500,1.1229153871536255
1606990770.9357462,5525,1.146225929260254
