Wall time,Step,Value
1606847627.7636409,250,0.07365177571773529
1606847645.824156,500,0.07449469715356827
1606847663.956071,750,0.07174839079380035
1606847682.1041164,1000,0.07195685803890228
1606847700.270842,1250,0.07922595739364624
1606847718.460125,1500,0.07963382452726364
1606847736.5697918,1750,0.07829239964485168
1606847754.7324,2000,0.0749388188123703
1606847772.9210804,2250,0.09757999330759048
1606847791.2247956,2500,0.34317049384117126
1606847809.4938765,2750,0.4390374422073364
1606847832.765482,3000,0.4179461598396301
1606847851.3212113,3250,0.30434152483940125
1606847869.6021302,3500,0.7467687726020813
1606847887.9288352,3750,0.8583975434303284
1606847906.2210512,4000,0.8270552158355713
1606847924.5983746,4250,0.8717121481895447
1606847942.875696,4500,0.9042236804962158
1606847961.1806185,4750,0.9179823994636536
1606847979.4332726,5000,0.918181836605072
1606847997.724708,5250,0.9454092383384705
1606848015.9911172,5500,0.9438502788543701
1606848034.2630394,5750,0.9507386684417725
1606848056.7880526,6000,0.9479380249977112
1606848075.2618566,6250,0.9553340077400208
1606848093.7138364,6500,0.957717776298523
1606848112.0057166,6750,0.9546723365783691
1606848134.723127,7000,0.9504305124282837
1606848153.2911136,7250,0.9505755305290222
1606848171.5825267,7500,0.9656938314437866
1606848189.7734234,7750,0.9614973068237305
1606848207.959905,8000,0.9567751288414001
1606848226.2349067,8250,0.7746578454971313
1606848244.4410784,8500,0.8603824973106384
1606848262.6395407,8750,0.9369255900382996
1606848284.9665258,9000,0.9647965431213379
1606848303.6530697,9250,0.964742124080658
1606848321.9376209,9500,0.9641076922416687
1606848340.1385908,9750,0.9626483917236328
1606848358.3825963,10000,0.956376314163208
1606848376.577689,10250,0.9613522887229919
1606848394.7962515,10500,0.9664008021354675
1606848413.095284,10750,0.967542827129364
1606848431.2988517,11000,0.9701259732246399
1606848449.50169,11250,0.8218888640403748
1606848467.6969478,11500,0.9645427465438843
1606848485.8375516,11750,0.9657481908798218
1606848508.165045,12000,0.9672437310218811
1606848526.5662992,12250,0.9675881266593933
1606848544.8018875,12500,0.9625487327575684
1606848563.038459,12750,0.964742124080658
1606848581.1819742,13000,0.9668358564376831
1606848599.3604715,13250,0.9699809551239014
1606848617.521466,13500,0.9661470055580139
1606848635.6859016,13750,0.9689839482307434
1606848659.1368728,14000,0.9694824814796448
1606848677.4281607,14250,0.9703344702720642
1606848695.6871238,14500,0.9706698060035706
1606848713.916253,14750,0.9631922245025635
1606848736.4727185,15000,0.9686304926872253
1606848755.0770302,15250,0.9691289663314819
1606848773.327754,15500,0.9708238840103149
1606848791.6129546,15750,0.9707332849502563
1606848809.8200247,16000,0.9681410193443298
1606848827.985425,16250,0.9706788659095764
1606848846.2600853,16500,0.9692921042442322
1606848864.4640672,16750,0.9701259732246399
1606848882.6336465,17000,0.9651046991348267
1606848900.810948,17250,0.9713858366012573
1606848919.0215924,17500,0.9674431085586548
1606848937.238467,17750,0.9711864590644836
1606848959.7068582,18000,0.970588207244873
1606848978.1592557,18250,0.9685851335525513
1606848996.3982372,18500,0.9697362184524536
1606849014.6380556,18750,0.969237744808197
1606849032.8482163,19000,0.9702709913253784
1606849051.000384,19250,0.9695368409156799
1606849069.1701252,19500,0.9710686206817627
1606849087.359783,19750,0.972926676273346
1606849105.576744,20000,0.969237744808197
1606849123.7807517,20250,0.973216712474823
1606849141.9137187,20500,0.9700353741645813
1606849164.7058468,20750,0.9747213125228882
1606849187.0947156,21000,0.977014422416687
1606849205.5876606,21250,0.9756639003753662
1606849223.7181282,21500,0.9729719758033752
1606849241.7824364,21750,0.9702256917953491
1606849259.8940558,22000,0.9707785844802856
1606849277.98992,22250,0.9703344702720642
1606849296.1069171,22500,0.9726638197898865
1606849314.1697795,22750,0.9718753099441528
1606849332.2502272,23000,0.9753738641738892
1606849350.317011,23250,0.9690383672714233
1606849368.4134035,23500,0.9750657081604004
1606849386.4586906,23750,0.9745128154754639
1606849409.0651512,24000,0.9747122526168823
1606849427.4486446,24250,0.9743677973747253
1606849445.5956337,24500,0.969237744808197
1606849463.7535427,24750,0.9739780426025391
1606849481.889407,25000,0.9714311361312866
1606849500.011927,25250,0.9704794883728027
1606849518.1599927,25500,0.9720203280448914
1606849536.363181,25750,0.9733254909515381
1606849554.4921186,26000,0.9746668934822083
1606849572.605783,26250,0.972926676273346
1606849590.666684,26500,0.974213719367981
1606849608.76883,26750,0.9730626344680786
1606849631.0699246,27000,0.9731260538101196
1606849649.5011365,27250,0.9744222164154053
1606849667.61912,27500,0.9745218753814697
1606849690.7725415,27750,0.9745218753814697
1606849708.9430952,28000,0.9765703082084656
1606849726.9729457,28250,0.9749206900596619
1606849745.1035545,28500,0.9754645228385925
1606849763.174224,28750,0.9745218753814697
1606849781.2798705,29000,0.9731169939041138
1606849799.3234239,29250,0.9749659895896912
1606849817.3736062,29500,0.9675881266593933
1606849835.4404707,29750,0.9711864590644836
1606849857.9188187,30000,0.9741774797439575
1606849876.2519712,30250,0.9676425457000732
1606849894.3946633,30500,0.9732257723808289
1606849912.4760573,30750,0.9696909189224243
1606849930.5821118,31000,0.9739236831665039
1606849948.6654072,31250,0.9729810357093811
1606849966.8088682,31500,0.9714311361312866
1606849984.882645,31750,0.973216712474823
1606850002.9086773,32000,0.9738783836364746
1606850020.9707034,32250,0.9748663306236267
1606850039.0943336,32500,0.9758179783821106
1606850057.203058,32750,0.9745218753814697
1606850079.5067408,33000,0.9768149852752686
1606850097.9792762,33250,0.9724281430244446
1606850116.1721032,33500,0.971929669380188
1606850134.2906644,33750,0.9780657887458801
1606850152.4143374,34000,0.9753738641738892
1606850170.5310247,34250,0.9748572707176208
