Wall time,Step,Value
1606847611.8358257,30,10689.9306640625
1606847616.4041915,95,1264.033203125
1606847618.5154452,125,9418.935546875
1606847624.156806,205,596.4996337890625
1606847624.8562353,215,800.6517944335938
1606847625.917838,230,428.7158203125
1606847629.1779666,270,388.4804992675781
1606847630.2322905,285,322.1927490234375
1606847635.5215504,360,424.4664611816406
1606847636.577738,375,474.7120666503906
1606847643.628746,475,347.0827331542969
1606847646.9019084,515,282.2879333496094
1606847648.3151894,535,236.6911163330078
1606847655.395391,635,309.91033935546875
1606847659.9916573,700,1000.9718627929688
1606847664.3192647,755,330.708740234375
1606847666.100681,780,322.8529357910156
1606847667.1643655,795,259.03021240234375
1606847670.3590333,840,229.46463012695312
1606847674.2557173,895,139.83157348632812
1606847676.0237396,920,101.41751098632812
1606847676.7323787,930,104.1664047241211
1606847677.0837283,935,134.2850341796875
1606847678.5005105,955,66.21483612060547
1606847681.3286684,995,329.9153747558594
1606847684.9376123,1040,104.04228210449219
1606847686.7138352,1065,89.59040832519531
1606847690.618505,1120,65.32750701904297
1606847692.7483652,1150,58.8836784362793
1606847694.5128906,1175,52.05406951904297
1606847699.832236,1250,40.8476676940918
1606847702.4061608,1280,35.143959045410156
1606847704.1864955,1305,31.227935791015625
1606847706.691736,1340,25.443065643310547
1606847708.1076002,1360,24.313884735107422
1606847708.8189929,1370,9803.966796875
1606847715.5488687,1465,22.204875946044922
1606847717.316295,1490,17.71238899230957
1606847719.874759,1520,17.30047035217285
1606847721.6506915,1545,10.296422958374023
1606847722.3567805,1555,12.903078079223633
1606847725.1929507,1595,9.888867378234863
1606847729.429056,1655,7.954543113708496
1606847732.608612,1700,5.79350471496582
1606847735.4371388,1740,5.941364288330078
1606847741.5371628,1820,5.516293525695801
1606847742.9504688,1840,17.630138397216797
1606847746.4876027,1890,11.333671569824219
1606847762.5713973,2110,4.758054256439209
1606847762.9245813,2115,3.734145402908325
1606847768.9532948,2200,3.034064531326294
1606847769.6594982,2210,3.142016887664795
1606847770.0135264,2215,2.833817481994629
