Wall time,Step,Value
1607013312.3906815,95,117734.4296875
1607013325.613466,215,40420.23046875
1607013327.2675283,230,83782.8125
1607013333.5666647,285,40570.78125
1607013341.8598247,360,72759.6875
1607013343.5185905,375,24848.388671875
1607013354.5763886,475,11270.2939453125
1607013388.8203726,780,1172.908935546875
1607013390.485191,795,426.571044921875
1607013395.4774637,840,1158.2294921875
1607013404.3519058,920,219.81692504882812
1607013430.076938,1150,143.59799194335938
1607013432.8504863,1175,108.26400756835938
1607013444.7075508,1280,54.78072738647461
1607013447.4803696,1305,43.33388137817383
1607013451.36452,1340,32.31647872924805
1607013454.7040474,1370,31.590229034423828
1607013474.3272521,1545,28.930034637451172
1607013475.436974,1555,26.67999839782715
1607013479.875654,1595,15.029852867126465
1607013491.5243797,1700,8.410794258117676
1607013495.9610322,1740,6.193207263946533
1607013507.2643383,1840,8.786758422851562
1607013537.440279,2110,2.5754027366638184
1607013537.9952297,2115,2.4669415950775146
1607013549.0888367,2215,2.5667169094085693
1607013550.7533,2230,2.676835536956787
1607013559.2842495,2305,2.236903190612793
1607013560.9480848,2320,2.0565669536590576
1607013561.5021632,2325,2.044055700302124
1607013567.0490847,2375,1.9046655893325806
1607013577.5882194,2470,1.7159311771392822
1607013589.4512496,2575,16.886795043945312
1607013601.6809196,2685,2.027764081954956
1607013616.8585892,2820,2.16828989982605
1607013625.7326968,2900,1.8359066247940063
1607013629.6150944,2935,1.7075899839401245
1607013630.1698167,2940,1.690380573272705
1607013649.6884573,3105,1.9019427299499512
1607013657.5805418,3175,1.6791633367538452
1607013661.5477235,3210,1.5736364126205444
1607013662.1179526,3215,1.6044822931289673
1607013663.2530558,3225,1.5656813383102417
1607013664.955912,3240,1.559337854385376
1607013666.0827596,3250,1.550032377243042
1607013673.2331512,3310,1.5442370176315308
1607013678.8132703,3360,1.4178924560546875
1607013703.5271327,3575,1.864701509475708
1607013708.0784726,3615,1.2526661157608032
1607013712.6157465,3655,1.2043108940124512
1607013725.4016714,3765,1.1764224767684937
1607013727.6632452,3785,1.2063781023025513
1607013732.7571204,3830,1.1829708814620972
1607013735.0465314,3850,1.121882438659668
1607013736.1811638,3860,1.1632038354873657
1607013744.0676293,3930,1.4701296091079712
1607013745.1906748,3940,1.3911380767822266
1607013747.9691894,3965,1.361657738685608
1607013749.092962,3975,1.3891313076019287
1607013751.3500617,3995,1.2296628952026367
1607013753.843829,4015,1.2998907566070557
1607013757.249865,4045,1.1808348894119263
1607013757.817005,4050,1.2706819772720337
1607013770.7328546,4165,1.2535080909729004
1607013772.951784,4185,1.2229981422424316
1607013798.69319,4415,1.1459968090057373
1607013812.7918553,4540,1.120609998703003
1607013813.901761,4550,1.1458390951156616
1607013818.342038,4590,1.4122426509857178
1607013832.2181046,4715,1.3638392686843872
1607013833.8834193,4730,1.2740195989608765
1607013843.530079,4815,1.20897376537323
1607013848.5257266,4860,1.2453453540802002
1607013849.0811203,4865,1.2230958938598633
1607013852.409797,4895,1.2083195447921753
1607013852.964902,4900,1.2271013259887695
1607013855.739563,4925,1.1969600915908813
1607013865.9383483,5015,1.0998162031173706
1607013867.6038666,5030,1.1336431503295898
1607013872.59802,5075,1.5969263315200806
1607013900.0275824,5320,1.2236199378967285
1607013901.6931264,5335,1.1806440353393555
1607013905.024618,5365,1.1485764980316162
1607013908.3540578,5395,1.1793156862258911
1607013911.128717,5420,1.125791311264038
1607013916.678843,5470,1.1754658222198486
1607013920.0095286,5500,1.2374199628829956
1607013922.994827,5525,1.1634540557861328
1607013928.5442522,5575,1.1164727210998535
1607013952.063048,5785,1.2181042432785034
1607013954.8376098,5810,1.1622639894485474
1607013955.3929822,5815,1.5829598903656006
1607013966.4868426,5905,1.0863453149795532
1607013973.7035606,5970,1.1808408498764038
1607013982.4455423,6035,1.0433560609817505
1607014003.552357,6225,1.1814281940460205
1607014011.5354486,6295,1.1006606817245483
1607014013.200461,6310,1.173696517944336
1607014024.3070474,6410,1.1831382513046265
1607014027.6375782,6440,1.0609513521194458
1607014031.5229285,6475,1.072690725326538
1607014043.9455233,6585,1.1695798635482788
1607014045.610486,6600,1.1379995346069336
1607014051.7160926,6655,1.1486634016036987
1607014053.3825066,6670,1.0798215866088867
1607014055.0474603,6685,1.0812573432922363
1607014055.6028287,6690,1.1401605606079102
1607014082.4603088,6930,1.070491909980774
1607014085.791509,6960,1.1291472911834717
1607014086.3470724,6965,1.207377552986145
1607014098.771515,7075,1.097978115081787
1607014105.4331512,7135,1.130487084388733
1607014110.9862788,7185,1.0876710414886475
1607014127.8520534,7335,1.188310146331787
1607014133.9600542,7390,1.1624442338943481
1607014138.399921,7430,1.165258765220642
1607014141.731377,7460,1.0881003141403198
1607014159.7082467,7620,1.0958733558654785
1607014161.9285207,7640,1.108269214630127
1607014176.0174515,7765,1.0874568223953247
1607014184.9004965,7845,1.1378192901611328
1607014185.455883,7850,1.2201666831970215
1607014193.7845423,7925,1.1172106266021729
1607014196.0048628,7945,1.081706166267395
1607014205.6554286,8030,1.3769807815551758
1607014223.4211054,8190,1.1522265672683716
1607014225.0868266,8205,1.2043910026550293
1607014229.5278318,8245,1.0951160192489624
1607014240.8388503,8345,1.0683950185775757
1607014248.608378,8415,1.4518579244613647
1607014253.603728,8460,1.2825771570205688
1607014255.824519,8480,1.2541812658309937
1607014256.9331615,8490,1.2343275547027588
1607014258.0426283,8500,1.2443677186965942
1607014259.9181867,8515,1.2068504095077515
1607014263.8031886,8550,1.1970069408416748
1607014268.7992263,8595,1.1755332946777344
1607014276.5690036,8665,1.169867992401123
1607014277.6795926,8675,1.1762378215789795
1607014279.3451965,8690,1.0668072700500488
1607014282.1210852,8715,1.268690586090088
1607014283.7853203,8730,1.106266736984253
1607014284.3403332,8735,1.1181232929229736
1607014295.6518958,8835,1.0819134712219238
1607014300.647625,8880,1.0810232162475586
1607014303.977887,8910,1.0747584104537964
1607014308.4170196,8950,1.077675461769104
1607014313.4125576,8995,1.0959447622299194
1607014318.4982948,9030,1.22762131690979
1607014330.155177,9135,1.2110432386398315
1607014337.9273407,9205,1.2950961589813232
1607014340.1485436,9225,1.1919119358062744
1607014345.3549945,9270,1.2002711296081543
1607014352.5714579,9335,1.1168620586395264
1607014354.2372808,9350,1.3393789529800415
1607014357.566668,9380,1.2257390022277832
1607014358.6758256,9390,1.1683329343795776
1607014381.0929222,9590,1.0848283767700195
1607014390.530097,9675,1.1012977361679077
1607014396.0803423,9725,1.0898091793060303
1607014397.7463992,9740,1.0791726112365723
1607014409.0565417,9840,1.133565068244934
1607014416.8280878,9910,1.139176368713379
1607014417.9384043,9920,1.1222177743911743
1607014428.140866,10010,1.132779836654663
1607014430.3618639,10030,1.1089015007019043
1607014434.8035069,10070,1.0498560667037964
1607014444.2403405,10155,1.1045174598693848
1607014447.571745,10185,1.0741641521453857
1607014461.1047788,10305,1.1267708539962769
1607014468.3220086,10370,1.0951251983642578
1607014469.9872072,10385,1.0075266361236572
1607014470.5424356,10390,1.0499205589294434
1607014472.7630503,10410,1.1273435354232788
1607014474.9820843,10430,1.1068094968795776
1607014477.2027059,10450,216.5776824951172
1607014481.0890632,10485,1.1499600410461426
1607014489.62472,10560,1.1317037343978882
1607014508.501317,10730,1.2632725238800049
1607014510.7213085,10750,1.1456562280654907
1607014514.8172004,10785,1.0909509658813477
1607014519.8131523,10830,1.163089632987976
1607014532.0272686,10940,1.0445178747177124
1607014533.1368701,10950,1.1076276302337646
1607014534.2469325,10960,1.1157655715942383
1607014538.6881595,11000,1.1462095975875854
1607014543.3383014,11040,1.1835554838180542
1607014545.5585468,11060,1.1652014255523682
1607014556.6595867,11160,1.08089017868042
1607014559.4354355,11185,1.2160758972167969
1607014559.9902644,11190,1.1193565130233765
1607014561.1005893,11200,1.1869890689849854
1607014562.7805636,11215,1.216841220855713
1607014570.0084002,11275,1.095028042793274
1607014571.697202,11290,1.0711381435394287
1607014574.472813,11315,1.1140656471252441
1607014585.0221822,11410,1.2666760683059692
1607014590.574962,11460,1.0929173231124878
1607014593.9058225,11490,1.1857138872146606
1607014597.4452484,11520,1.203816294670105
1607014599.666505,11540,1.1592433452606201
1607014606.3302977,11600,1.074589729309082
1607014621.8614266,11730,1.1259502172470093
1607014627.0678167,11775,0.998285174369812
1607014646.5028825,11950,1.050009846687317
1607014647.0581293,11955,1.0912132263183594
1607014648.168784,11965,1.0766055583953857
1607014673.807688,12185,1.0226004123687744
1607014678.2490017,12225,0.9823411107063293
1607014683.4546447,12270,1.1653995513916016
1607014684.5651228,12280,1.0212503671646118
1607014687.3405986,12305,1.0720739364624023
1607014701.217334,12430,1.031517744064331
1607014701.7724204,12435,1.064466118812561
1607014707.321956,12485,1.0007117986679077
1607014708.4325294,12495,1.0426963567733765
1607014711.4163208,12520,1.0494261980056763
1607014719.1879857,12590,1.0124032497406006
1607014722.518623,12620,1.0304327011108398
1607014727.5203898,12665,1.1859605312347412
1607014735.8483703,12740,1.0672011375427246
1607014738.2780848,12760,1.0796632766723633
1607014739.3883042,12770,1.0425214767456055
1607014753.2686918,12895,1.0189387798309326
1607014765.6894405,13005,1.037924885749817
1607014769.02003,13035,1.0622438192367554
1607014778.4569564,13120,0.9673097729682922
