Wall time,Step,Value
1606986744.0497055,250,90556.0703125
1606986786.7654586,500,553.2371826171875
1606986829.274101,750,601.0691528320312
1606986871.7866395,1000,21.712614059448242
1606986914.2737405,1250,180.15658569335938
1606986956.7744093,1500,23.294254302978516
1606986999.309775,1750,34933.40625
1606987041.7980976,2000,23.306501388549805
1606987084.295015,2250,6.96821928024292
1606987126.7720163,2500,3.5424132347106934
1606987169.289999,2750,3.1594913005828857
1606987217.4832377,3000,2.4878039360046387
1606987260.0314445,3250,2.309335708618164
1606987302.525203,3500,1.972636342048645
1606987345.019878,3750,1.8319417238235474
1606987387.5254426,4000,1.537600040435791
1606987430.0150976,4250,1.3704513311386108
1606987472.5313385,4500,834.356689453125
1606987515.0643673,4750,1.6972262859344482
1606987557.545302,5000,1.3468683958053589
1606987600.0514057,5250,1.2594168186187744
1606987642.5588458,5500,1.2954654693603516
1606987685.048066,5750,1.142075777053833
1606987732.9948063,6000,1.2109568119049072
1606987775.5457857,6250,1.142469048500061
1606987818.0498211,6500,1.832355260848999
1606987860.539931,6750,1.2254552841186523
1606987903.034851,7000,1.1146142482757568
1606987945.5188932,7250,1.1699994802474976
1606987988.0195777,7500,1.116992473602295
1606988030.5356827,7750,1.171143889427185
1606988073.057622,8000,1.208528995513916
1606988115.5506706,8250,1.1125991344451904
1606988158.0431705,8500,1.185760736465454
1606988200.5391018,8750,1.0984385013580322
1606988248.6301308,9000,1.1168959140777588
1606988291.1664422,9250,1.1799508333206177
1606988333.677802,9500,1.0346859693527222
1606988376.1649957,9750,24.089183807373047
1606988418.6486647,10000,2.2901570796966553
1606988461.128022,10250,1.4222352504730225
1606988503.6401696,10500,1.2068674564361572
1606988546.1535852,10750,1.1628741025924683
1606988588.6337342,11000,1.1414170265197754
1606988631.1218112,11250,1.4104461669921875
1606988673.6149452,11500,1.099884033203125
1606988716.1499472,11750,1.082702875137329
1606988764.3832767,12000,1.074501395225525
1606988806.8877296,12250,1.0513136386871338
1606988849.3584063,12500,1.2927987575531006
1606988891.851304,12750,1.0556057691574097
1606988934.3325653,13000,1.0124461650848389
1606988976.7961905,13250,1.017525553703308
1606989019.2987142,13500,1.0012222528457642
1606989061.8183267,13750,1.0234454870224
1606989104.3358765,14000,1.0054014921188354
1606989146.8139956,14250,1.007393479347229
1606989189.2591097,14500,1.030207872390747
1606989231.7315893,14750,1.030765175819397
