Wall time,Step,Value
1606976381.0296936,250,0.2524999976158142
1606976387.3876078,500,0.31689998507499695
1606976393.7165194,750,0.2475999891757965
1606976399.9964354,1000,0.251800000667572
1606976406.8336508,1250,0.25279998779296875
1606976413.516359,1500,0.25849997997283936
1606976419.8841424,1750,0.32600000500679016
1606976426.3181393,2000,0.2821999788284302
1606976433.1450727,2250,0.19929999113082886
1606976439.6762726,2500,0.3208000063896179
1606976446.329652,2750,0.37039998173713684
1606976453.6459682,3000,0.4926999807357788
1606976460.313777,3250,0.5422999858856201
1606976467.3601918,3500,0.7389999628067017
1606976474.2186196,3750,0.3849000036716461
1606976480.7933698,4000,0.5925999879837036
1606976487.2873604,4250,0.795699954032898
1606976494.2121027,4500,0.8345999717712402
1606976500.8415017,4750,0.8251999616622925
1606976507.3186378,5000,0.24879999458789825
1606976513.8275151,5250,0.8571999669075012
1606976520.409659,5500,0.8616999983787537
1606976527.3197103,5750,0.8776999711990356
1606976534.4440396,6000,0.8734999895095825
1606976541.1242337,6250,0.9016000032424927
1606976547.673521,6500,0.9020000100135803
1606976554.6408646,6750,0.894599974155426
1606976561.3101804,7000,0.9009000062942505
1606976567.9409778,7250,0.8988999724388123
1606976574.4660661,7500,0.8986999988555908
1606976581.5301566,7750,0.8934999704360962
1606976588.1545703,8000,0.9054999947547913
1606976594.6491332,8250,0.7393999695777893
1606976601.1869607,8500,0.9102999567985535
1606976607.6936965,8750,0.9074999690055847
1606976615.121813,9000,0.8924999833106995
1606976621.9071896,9250,0.9042999744415283
1606976628.4408634,9500,0.8952999711036682
1606976634.9720361,9750,0.9045000076293945
1606976641.9831383,10000,0.8955000042915344
1606976648.6248164,10250,0.9007999897003174
1606976655.142322,10500,0.9045999646186829
1606976661.6790283,10750,0.9041999578475952
1606976668.1523323,11000,0.9031999707221985
