Wall time,Step,Value
1606989534.3019993,95,0.5099999904632568
1606989535.2566075,125,0.4399999976158142
1606989538.1204839,215,0.5399999618530273
1606989538.5974517,230,0.5299999713897705
1606989540.609493,285,0.5099999904632568
1606989543.0007772,360,0.4699999988079071
1606989543.4794252,375,0.47999998927116394
1606989546.6672182,475,0.5600000023841858
1606989556.913673,780,0.4899999797344208
1606989557.3920808,795,0.5
1606989558.8267307,840,0.4899999797344208
1606989561.3771358,920,0.5699999928474426
1606989568.984252,1150,0.5099999904632568
1606989569.782983,1175,0.47999998927116394
1606989573.398828,1280,0.5
1606989574.1973984,1305,0.4599999785423279
1606989575.3156662,1340,0.5199999809265137
1606989576.2742302,1370,0.5099999904632568
1606989582.1356046,1545,0.5099999904632568
1606989582.4556987,1555,0.5799999833106995
1606989583.7365403,1595,0.5600000023841858
1606989587.0984085,1700,0.4599999785423279
1606989588.3789458,1740,0.5
1606989591.8452163,1840,0.6100000143051147
1606989600.7779717,2110,0.5699999928474426
1606989600.938284,2115,0.5199999809265137
1606989604.1552603,2215,0.5699999928474426
1606989604.6376302,2230,0.4699999988079071
1606989607.31499,2305,0.47999998927116394
1606989607.7973948,2320,0.5600000023841858
1606989607.95807,2325,0.5
1606989609.5661657,2375,0.4399999976158142
1606989612.6226172,2470,0.6299999952316284
1606989616.2607732,2575,0.5699999928474426
1606989619.7957642,2685,0.8199999928474426
1606989624.4035401,2820,0.7699999809265137
1606989626.975974,2900,0.8799999952316284
1606989628.1030383,2935,0.5
1606989628.2641406,2940,0.5
1606989634.165319,3105,0.8399999737739563
1606989636.419681,3175,0.6599999666213989
1606989637.5467424,3210,0.8999999761581421
1606989637.7077482,3215,0.6599999666213989
1606989638.029608,3225,0.75
1606989638.5123713,3240,0.8399999737739563
1606989638.834027,3250,0.9199999570846558
1606989641.0304396,3310,0.8199999928474426
1606989642.639674,3360,0.8199999928474426
1606989649.8255491,3575,0.7999999523162842
1606989651.1128602,3615,0.949999988079071
1606989652.4002056,3655,0.8399999737739563
1606989656.2047746,3765,0.8899999856948853
1606989656.8480983,3785,0.8799999952316284
1606989658.2970235,3830,0.8899999856948853
1606989658.9411964,3850,0.8700000047683716
1606989659.2629492,3860,0.550000011920929
1606989660.7120507,3905,0.8299999833106995
1606989661.516803,3930,0.6800000071525574
1606989661.8384058,3940,0.85999995470047
1606989662.642854,3965,0.8100000023841858
1606989662.9646823,3975,0.8299999833106995
1606989663.6088922,3995,0.6599999666213989
1606989664.5180707,4015,0.8999999761581421
1606989665.4832022,4045,0.7999999523162842
1606989665.6441596,4050,0.8100000023841858
1606989669.3424418,4165,0.8199999928474426
1606989669.9858449,4185,0.9399999976158142
1606989675.5591831,4350,0.8499999642372131
1606989677.6494873,4415,0.9199999570846558
1606989681.9352098,4540,0.8899999856948853
1606989682.2569263,4550,0.9199999570846558
1606989683.5438507,4590,0.7099999785423279
1606989687.5671954,4715,0.8100000023841858
1606989688.049077,4730,0.5199999809265137
1606989689.76149,4775,0.8799999952316284
1606989691.0489402,4815,0.949999988079071
1606989692.4969466,4860,0.8499999642372131
1606989692.6576905,4865,0.85999995470047
1606989693.6224558,4895,0.9300000071525574
1606989693.7832513,4900,0.699999988079071
1606989694.587595,4925,0.6100000143051147
1606989697.7485044,5015,0.85999995470047
1606989698.230701,5030,0.8399999737739563
1606989699.6782963,5075,0.9099999666213989
1606989707.8243914,5320,0.8799999952316284
1606989708.3074608,5335,0.8700000047683716
1606989708.629057,5345,0.8499999642372131
1606989709.272217,5365,0.8799999952316284
1606989710.2375207,5395,0.8700000047683716
1606989711.0420022,5420,0.9300000071525574
1606989712.6507237,5470,0.85999995470047
1606989713.616401,5500,0.9199999570846558
1606989715.0162015,5525,0.9099999666213989
1606989716.6249313,5575,0.8700000047683716
1606989723.6464329,5785,0.8899999856948853
1606989724.2900958,5805,0.8799999952316284
1606989724.4507391,5810,0.8799999952316284
1606989724.6117291,5815,0.8799999952316284
1606989727.5059178,5905,0.9199999570846558
1606989729.597387,5970,0.8999999761581421
1606989732.2735777,6035,0.9599999785423279
1606989738.3882294,6225,0.9300000071525574
1606989740.4234517,6280,0.8700000047683716
1606989740.9062586,6295,0.85999995470047
1606989741.388963,6310,0.8999999761581421
1606989744.6068769,6410,0.8999999761581421
1606989745.5724738,6440,0.9199999570846558
1606989746.6986349,6475,0.9300000071525574
1606989750.5024934,6585,0.8999999761581421
1606989750.9850137,6600,0.9300000071525574
1606989752.755695,6655,0.6299999952316284
1606989753.2383838,6670,0.9199999570846558
1606989753.7211556,6685,0.8499999642372131
1606989753.8819845,6690,0.8899999856948853
1606989761.8692954,6930,0.9099999666213989
1606989762.833931,6960,0.9199999570846558
1606989762.9948125,6965,0.8799999952316284
1606989766.8065605,7075,0.9399999976158142
1606989768.7369561,7135,0.9399999976158142
1606989770.3468137,7185,0.9599999785423279
1606989770.9903152,7205,0.8899999856948853
1606989775.4383364,7335,0.949999988079071
1606989777.208402,7390,0.9199999570846558
1606989778.4957864,7430,0.8899999856948853
1606989779.461192,7460,0.9399999976158142
1606989784.874208,7620,0.8799999952316284
1606989785.5175815,7640,0.949999988079071
1606989789.8020291,7765,0.9599999785423279
1606989792.3756936,7845,0.9399999976158142
1606989792.5366116,7850,0.949999988079071
1606989794.9501207,7925,0.9300000071525574
1606989795.5931585,7945,0.9300000071525574
1606989798.4324212,8025,0.949999988079071
1606989798.5930967,8030,0.8799999952316284
1606989802.1302767,8140,0.8999999761581421
1606989803.737888,8190,0.9399999976158142
1606989804.2200162,8205,0.8899999856948853
1606989805.02402,8230,0.6299999952316284
1606989805.5066104,8245,0.949999988079071
1606989808.9890573,8345,0.9599999785423279
1606989811.2401679,8415,0.8700000047683716
1606989812.6878316,8460,0.9399999976158142
1606989813.331231,8480,0.949999988079071
1606989813.6530628,8490,0.8999999761581421
1606989813.9748373,8500,0.9199999570846558
1606989814.7220583,8515,0.9300000071525574
1606989815.8478303,8550,0.9199999570846558
1606989817.2951882,8595,0.85999995470047
1606989819.5461519,8665,0.9300000071525574
1606989819.8679426,8675,0.8999999761581421
1606989820.3504357,8690,0.8799999952316284
1606989821.1538002,8715,0.8999999761581421
1606989821.6364887,8730,0.9199999570846558
1606989821.7975285,8735,0.949999988079071
1606989825.2782671,8835,0.8700000047683716
1606989826.7252252,8880,0.9399999976158142
1606989827.6905744,8910,0.9099999666213989
1606989828.9774072,8950,0.9799999594688416
1606989830.4247031,8995,0.9199999570846558
1606989832.1330764,9030,0.949999988079071
1606989835.5083992,9135,0.8799999952316284
1606989836.151671,9155,0.9099999666213989
1606989837.7590983,9205,0.9399999976158142
1606989838.4018738,9225,0.8899999856948853
1606989840.1145027,9270,0.9300000071525574
1606989842.204912,9335,0.9599999785423279
1606989842.6874437,9350,0.9599999785423279
1606989843.6524112,9380,0.7999999523162842
1606989843.9740574,9390,0.9300000071525574
1606989850.6717305,9590,0.8100000023841858
1606989853.404543,9675,0.5600000023841858
1606989855.0130847,9725,0.5600000023841858
1606989855.4956481,9740,0.8899999856948853
1606989855.8177116,9750,0.8299999833106995
1606989858.9777744,9840,0.949999988079071
1606989861.2294643,9910,0.8799999952316284
1606989861.5506523,9920,0.949999988079071
1606989864.7111244,10010,0.9199999570846558
1606989865.3544822,10030,0.9099999666213989
1606989866.6418552,10070,0.9599999785423279
1606989869.375821,10155,0.9099999666213989
1606989870.340636,10185,0.949999988079071
1606989874.4652324,10305,0.9300000071525574
1606989876.5567648,10370,0.8999999761581421
1606989877.0393517,10385,0.8799999952316284
1606989877.2002168,10390,0.8899999856948853
1606989877.843532,10410,0.7699999809265137
1606989878.4868412,10430,0.85999995470047
1606989879.1298497,10450,0.9199999570846558
1606989880.255219,10485,0.8799999952316284
1606989882.9325347,10560,0.8700000047683716
1606989888.4003067,10730,0.8899999856948853
1606989889.043626,10750,0.8999999761581421
1606989890.4342923,10785,0.9300000071525574
1606989891.8817062,10830,0.8700000047683716
1606989895.4187965,10940,0.8799999952316284
1606989895.7404275,10950,0.8799999952316284
1606989896.0621352,10960,0.9199999570846558
1606989897.3483021,11000,0.8999999761581421
1606989899.232149,11040,0.9099999666213989
1606989899.8757398,11060,0.8700000047683716
1606989903.0925436,11160,0.8999999761581421
1606989903.8967974,11185,0.9099999666213989
1606989904.0574374,11190,0.9399999976158142
1606989904.378974,11200,0.9300000071525574
1606989904.861106,11215,0.9399999976158142
1606989907.0554419,11275,0.949999988079071
1606989907.5376816,11290,0.949999988079071
1606989908.342036,11315,0.9199999570846558
1606989911.3974,11410,0.8899999856948853
1606989913.005288,11460,0.8700000047683716
1606989913.970684,11490,0.85999995470047
1606989915.2004006,11520,0.9300000071525574
1606989915.8436089,11540,0.9199999570846558
1606989917.7733896,11600,0.9399999976158142
1606989917.9342358,11605,0.9199999570846558
1606989921.9555192,11730,0.8799999952316284
1606989923.66912,11775,0.9300000071525574
1606989929.2968547,11950,0.9399999976158142
1606989929.4576724,11955,0.9399999976158142
1606989929.779237,11965,0.9199999570846558
1606989937.437317,12185,0.949999988079071
1606989938.7243016,12225,0.9099999666213989
1606989940.1144278,12260,0.9799999594688416
1606989940.4365592,12270,0.9399999976158142
1606989940.7584653,12280,0.949999988079071
1606989941.5628347,12305,0.9399999976158142
1606989945.5837529,12430,0.9399999976158142
1606989945.7445486,12435,0.9599999785423279
1606989947.3527536,12485,0.8999999761581421
1606989947.674513,12495,0.949999988079071
1606989948.7433598,12520,0.9099999666213989
1606989950.994161,12590,0.9300000071525574
1606989951.959025,12620,0.949999988079071
1606989953.4067261,12665,0.8899999856948853
1606989955.8195457,12740,0.9799999594688416
1606989956.728861,12760,0.9399999976158142
1606989957.0506437,12770,0.9399999976158142
1606989961.0729373,12895,0.9599999785423279
1606989964.8761802,13005,0.8100000023841858
1606989965.8417976,13035,0.9300000071525574
1606989968.5755908,13120,0.9799999594688416
1606989969.5410056,13150,0.9199999570846558
1606989971.9545567,13225,0.9300000071525574
1606989973.9887223,13280,0.8399999737739563
1606989977.6889892,13395,0.9099999666213989
1606989978.8149285,13430,0.8899999856948853
1606989979.6195312,13455,0.8499999642372131
1606989981.9756107,13520,0.9099999666213989
1606989983.1011455,13555,0.8799999952316284
1606989985.5146015,13630,0.9199999570846558
1606989987.444127,13690,0.9599999785423279
1606989987.9265246,13705,0.9300000071525574
1606989990.4431458,13775,0.8700000047683716
1606989996.0737126,13950,0.8899999856948853
1606989996.2347665,13955,0.8799999952316284
1606989996.3956494,13960,0.8899999856948853
1606989999.5576024,14050,0.9399999976158142
1606990001.9691803,14125,0.9099999666213989
1606990009.955168,14365,0.9099999666213989
1606990011.4025075,14410,0.9399999976158142
1606990012.849835,14455,0.9199999570846558
1606990013.8147638,14485,0.8700000047683716
1606990017.45659,14590,0.9399999976158142
1606990017.7781081,14600,0.8899999856948853
1606990017.9389431,14605,0.9099999666213989
1606990025.7647803,14840,0.9199999570846558
1606990027.0511107,14880,0.8799999952316284
1606990030.7520478,14995,0.9399999976158142
1606990033.4303164,15060,0.9399999976158142
1606990036.0044055,15140,0.9099999666213989
1606990036.4867477,15155,0.9199999570846558
1606990037.7741184,15195,0.949999988079071
1606990038.2569726,15210,0.9300000071525574
1606990042.3830595,15330,0.9199999570846558
1606990043.026325,15350,0.9399999976158142
1606990043.3479416,15360,0.9099999666213989
1606990047.8513372,15500,0.9300000071525574
1606990051.8195498,15615,0.9300000071525574
1606990054.2343895,15690,0.9399999976158142
1606990057.3964887,15780,0.9300000071525574
1606990058.3623447,15810,0.9699999690055847
1606990060.938283,15890,0.9399999976158142
1606990063.83581,15980,0.9300000071525574
1606990063.9968355,15985,0.9799999594688416
1606990065.3896382,16020,0.9199999570846558
1606990069.733961,16155,0.9599999785423279
1606990071.3431566,16205,0.9099999666213989
